"","Haas2021-Haas2021-X.9..TP_Thermogenesis_RT_A.PG.Quantity","Haas2021-Haas2021-X.10..TP_Thermogenesis_RT_B.PG.Quantity","Haas2021-Haas2021-X.11..TP_Thermogenesis_RT_C.PG.Quantity","Haas2021-Haas2021-X.12..TP_Thermogenesis_RT_D.PG.Quantity","Haas2022-Haas2022-X.9..2022_TP_Thermogenesis_RT_A.PG.Quantity","Haas2022-Haas2022-X.10..2022_TP_Thermogenesis_RT_B.PG.Quantity","Haas2022-Haas2022-X.11..2022_TP_Thermogenesis_RT_C.PG.Quantity","Haas2022-Haas2022-X.12..2022_TP_Thermogenesis_RT_D.PG.Quantity","Harney-Harney-LFQ.intensity.DH_EXP169_Bfat_AdLib_Fed_1","Harney-Harney-LFQ.intensity.DH_EXP169_Bfat_AdLib_Fed_2","Harney-Harney-LFQ.intensity.DH_EXP169_Bfat_AdLib_Fed_3","Harney-Harney-LFQ.intensity.DH_EXP169_Bfat_AdLib_Fed_4","Harney-Harney-LFQ.intensity.DH_EXP169_Bfat_AdLib_Fed_5","Johanna-Johanna-LFQ intensity 4442_22_PBS_m","Johanna-Johanna-LFQ intensity 4443_22_PBS_m","Johanna-Johanna-LFQ intensity 4444_22_PBS_f","Johanna-Johanna-LFQ intensity 4445_22_PBS_f","Johanna-Johanna-LFQ intensity 4446_22_PBS_f","Johanna-Johanna-LFQ intensity 4453_22_PBS_f","Johanna-Johanna-LFQ intensity 4454_22_PBS_f","Johanna-Johanna-LFQ intensity 4455_22_PBS_f","Johanna-Johanna-LFQ intensity 4456_22_PBS_m","Johanna-Johanna-LFQ intensity 4457_22_PBS_m","Johanna-Johanna-LFQ intensity 4458_22_PBS_m","KristinaeWAT-KristinaeWAT-LFQ intensity CD_eWAT_1_1857","KristinaeWAT-KristinaeWAT-LFQ intensity CD_eWAT_2_2127","KristinaeWAT-KristinaeWAT-LFQ intensity CD_eWAT_3_2145","KristinaeWAT-KristinaeWAT-LFQ intensity CD_eWAT_4_3253","KristinaeWAT-KristinaeWAT-LFQ intensity CD_eWAT_5_4222","KristinaeWAT-KristinaeWAT-LFQ intensity HFD_CD_eWAT_1_1096","KristinaeWAT-KristinaeWAT-LFQ intensity HFD_CD_eWAT_2_1544","KristinaeWAT-KristinaeWAT-LFQ intensity HFD_CD_eWAT_3_2005","KristinaeWAT-KristinaeWAT-LFQ intensity HFD_CD_eWAT_4_3416","KristinaeWAT-KristinaeWAT-LFQ intensity HFD_CD_eWAT_5_4224","KristinaeWAT-KristinaeWAT-LFQ intensity HFD_eWAT_1_1106","KristinaeWAT-KristinaeWAT-LFQ intensity HFD_eWAT_2_1541","KristinaeWAT-KristinaeWAT-LFQ intensity HFD_eWAT_3_2002","KristinaeWAT-KristinaeWAT-LFQ intensity HFD_eWAT_4_3421","KristinaeWAT-KristinaeWAT-LFQ intensity HFD_eWAT_5_4226","KristinaiWAT-KristinaiWAT-LFQ intensity CD_iWAT_1_1427","KristinaiWAT-KristinaiWAT-LFQ intensity CD_iWAT_2_1857","KristinaiWAT-KristinaiWAT-LFQ intensity CD_iWAT_3_2127","KristinaiWAT-KristinaiWAT-LFQ intensity CD_iWAT_4_2145","KristinaiWAT-KristinaiWAT-LFQ intensity CD_iWAT_5_3253","KristinaiWAT-KristinaiWAT-LFQ intensity CD_iWAT_6_4222","KristinaiWAT-KristinaiWAT-LFQ intensity HFD_CD_iWAT_1_1096","KristinaiWAT-KristinaiWAT-LFQ intensity HFD_CD_iWAT_2_1544","KristinaiWAT-KristinaiWAT-LFQ intensity HFD_CD_iWAT_3_2005","KristinaiWAT-KristinaiWAT-LFQ intensity HFD_CD_iWAT_4_2179","KristinaiWAT-KristinaiWAT-LFQ intensity HFD_CD_iWAT_5_3416","KristinaiWAT-KristinaiWAT-LFQ intensity HFD_CD_iWAT_6_4224","KristinaiWAT-KristinaiWAT-LFQ intensity HFD_iWAT_1_1106","KristinaiWAT-KristinaiWAT-LFQ intensity HFD_iWAT_2_1541","KristinaiWAT-KristinaiWAT-LFQ intensity HFD_iWAT_3_2002","KristinaiWAT-KristinaiWAT-LFQ intensity HFD_iWAT_4_2172","KristinaiWAT-KristinaiWAT-LFQ intensity HFD_iWAT_5_3421","KristinaiWAT-KristinaiWAT-LFQ intensity HFD_iWAT_6_4226","Melina-Melina-RT1","Melina-Melina-RT2","Melina-Melina-RT3","Melina-Melina-RT4","Melina-Melina-RT5","Melina-Melina-RT6","Melina-Melina-Cold1","Melina-Melina-Cold2","Melina-Melina-Cold3","Melina-Melina-Cold4","Melina-Melina-Cold5","Melina-Melina-Cold6","Oeckl-Oeckl-iBAT.T23.WT_1","Oeckl-Oeckl-iBAT.T23.WT_2","Oeckl-Oeckl-iBAT.T23.WT_3","Oeckl-Oeckl-iBAT.T23.WT_4","Oeckl-Oeckl-iWAT.T23.WT_1","Oeckl-Oeckl-iWAT.T23.WT_2","Oeckl-Oeckl-iWAT.T23.WT_3","Oeckl-Oeckl-iWAT.T23.WT_4","Rhabi-Rhabi-VEH1W","Rhabi-Rhabi-VEH2W","Rhabi-Rhabi-VEH3W","Rhabi-Rhabi-VEH4W","Rhabi-Rhabi-VEH5W","Rhabi-Rhabi-VEH1B","Rhabi-Rhabi-VEH2B","Rhabi-Rhabi-VEH3B","Rhabi-Rhabi-VEH4B","Rhabi-Rhabi-VEH5B","WangBAT-WangBAT-Intensity of BAT_CD1","WangBAT-WangBAT-Intensity of BAT_CD2","WangBAT-WangBAT-Intensity of BAT_CD3","WangBAT-WangBAT-Intensity of BAT_CD4","WangBAT-WangBAT-Intensity of BAT_CD5","WangBAT-WangBAT-Intensity of BAT_HFD1","WangBAT-WangBAT-Intensity of BAT_HFD2","WangBAT-WangBAT-Intensity of BAT_HFD3","WangBAT-WangBAT-Intensity of BAT_HFD4","WangBAT-WangBAT-Intensity of BAT_HFD5","WangWAT-WangWAT-Intensity of sWAT_CD1","WangWAT-WangWAT-Intensity of sWAT_CD2","WangWAT-WangWAT-Intensity of sWAT_CD3","WangWAT-WangWAT-Intensity of sWAT_CD4","WangWAT-WangWAT-Intensity of sWAT_CD5","WangWAT-WangWAT-Intensity of sWAT_HFD1","WangWAT-WangWAT-Intensity of sWAT_HFD2","WangWAT-WangWAT-Intensity of sWAT_HFD3","WangWAT-WangWAT-Intensity of sWAT_HFD4","WangWAT-WangWAT-Intensity of sWAT_HFD5","Williams-Williams-Whole CellBAT_C57","Williams-Williams-Whole CellBAT_DBA","Williams-Williams-Whole CellBAT_45","Williams-Williams-Whole CellBAT_66","Williams-Williams-Whole CellBAT_68","Williams-Williams-Whole CellBAT_73","Williams-Williams-Whole CellBAT_80","Williams-Williams-Whole CellBAT_101","Query-Query-Log2 LFQ_2D-Culture_01","Query-Query-Log2 LFQ_2D-Culture_02","Query-Query-Log2 LFQ_2D-Culture_03","Query-Query-Log2 LFQ_2D-Culture_04","Query-Query-Log2 LFQ_2D-Culture_05","Query-Query-Log2 LFQ_3D-Culture_06","Query-Query-Log2 LFQ_3D-Culture_07","Query-Query-Log2 LFQ_3D-Culture_08","Query-Query-Log2 LFQ_3D-Culture_09","Query-Query-Log2 LFQ_3D-Culture_10","Query-Query-Log2 LFQ_Tissue_11","Query-Query-Log2 LFQ_Tissue_12","Query-Query-Log2 LFQ_Tissue_13","Query-Query-Log2 LFQ_Tissue_14","Query-Query-Log2 LFQ_Tissue_15"
"Dhx9",1.22921797873933,1.07427567796565,1.2246110977427,1.62251924613142,1.42686058129383,1.75303632751189,1.03191089126012,0.930550116056383,1.51076822934391,1.18201732327522,1.00154883363176,1.09334505941759,1.63632184918928,1.03604178236512,1.04345978352457,1.1343981450173,1.61389583595654,1.88232844665403,1.32592262355965,1.2170963030791,1.40907462620914,1.21025697223748,0.977415234292381,1.30264033357584,0.513240886616397,0.984612180587682,1.01402694784498,1.17505507025956,1.38523175640949,1.22472773840238,1.30873734571892,0.824183794827027,1.41884588373672,1.37040047095691,1.64755908292151,1.45433349338111,1.33247411957461,1.77276547458397,1.70372942844483,1.09710416260206,1.24485511492625,1.17483569394079,1.36380588199674,0.878223682250185,0.93956230937635,0.715232841389537,1.28675064955787,1.14784389200481,1.06251272094235,1.0532549023081,1.18213694575043,1.81746338841821,1.70862287302017,1.45916919508218,1.39399543762381,1.72086072665774,1.78385917997396,1.00749103744269,1.36603636249345,1.14465900311129,1.20855311523299,1.11458983204071,1.28610073288965,0.866089410551935,1.20821743868167,0.635332350271485,1.81826940988724,2.14582720901878,1.75774484243866,1.01776344523428,0.997687889939073,1.05861008850386,1.04400702348889,1.53097461456781,1.62016837520655,1.54461937823632,1.50359167712217,1.40241101272784,1.51549558703868,1.5271691604685,1.54247397620225,1.47366617861048,1.03922515158078,1.05225313412389,1.10349865708084,1.07222082290983,1.13188268785529,1.39228190136409,1.39646784449288,1.12809811433351,1.24017650934005,1.79213962704178,1.42220919963284,1.09724534099393,1.06370738440834,1.45156635904564,0.904024663688302,1.17487748942165,1.56604375245576,1.32926046570091,1.18229222223464,1.14687669892171,0.825122618159537,1.0417830566866,1.39730074881814,1.60941132437751,1.63826160198966,1.40638619458903,1.74362560755789,1.0705856562882,1.49960009889347,1.24264829489196,1.23638520399769,0.740858988777485,1.37118639538786,1.46701116759152,1.40623345194394,1.5253509681671,1.4830899314184,1.52334664101967,1.32204834123446,1.30245997723125,1.41662281194142,1.42135719535257,1.39222428838172,0.909292024250577,0.58441213136969,1.24165880022082,1.21163695497718,1.0801624535727
"Bzw1",1.40044142435788,1.35979861205498,0.965273671644569,1.65059485470703,1.52781991782011,1.41326203570956,1.36529772439616,1.28247081746389,2.1998418238573,2.19879568606693,2.14469271355955,-2.18765276552694,2.16904561296157,1.18279655123783,1.05032003315763,1.26512866374882,1.89469096391202,1.87851790923809,1.44744575675671,0.865925917682458,1.44212954841339,1.48616323450087,1.17591343880413,1.1278180627114,1.39988023495173,1.50547433117541,1.92109526245366,1.31120800294512,1.44117117851461,1.3222673745909,1.33093134935914,1.52276586173468,0.926943853475062,0.663111703460342,1.32004192828931,1.37896234411736,1.3017342856825,1.53469946063669,1.33771083349552,1.63819758304468,1.16399663373912,1.21958954607122,1.51906582522028,0.667391667888937,0.952878080107084,2.13359428054458,1.11507151802821,1.20689494507404,1.47587143673842,1.41915785382293,0.677343350893834,1.81103643465688,1.60809549477149,1.530406078648,1.32644723212598,1.3044696409382,1.51005631659331,1.60600793573044,1.04212900700063,1.83212587314051,1.4093729034748,1.35682548949846,1.6753843364326,2.09473811368774,2.04353774032193,0.532029850923526,0.590072507544957,0.749817426534077,1.79413971027568,2.45776931797289,2.46338661888756,2.35835173458946,2.3454650839726,0.732755726351833,-0.00987279563085464,0.268834092934823,0.363393815007832,1.8301634313502,1.91632953512061,1.85291884295886,1.98468382240572,1.83742150218179,0.751871520380286,0.907874414339216,0.681858208746605,0.908633993826911,0.885394436577384,1.48647364001284,4.16352212920457,0.30440974757856,0.166615728724332,2.67180548707386,0.628259646745131,0.911775622595106,1.77250291845641,1.00914353702121,0.525621335051519,1.31610763291552,1.96316966507976,1.26616393294277,0.986047552070679,0.872841440932272,1.13564591913455,1.1744663081425,2.07644201740838,1.89619301128503,0.967821957593235,2.17412230047717,1.26729917297667,1.54428485237654,1.07549577804673,0.989877081702903,1.28306907573888,1.72122711825123,0.891631634655191,1.56163659332808,1.56745856591883,1.8302674003848,1.91305967687044,1.80433458047769,1.85637410733156,1.76295570447065,1.69588230472221,1.60531889248667,1.70639884077567,0.663657173096164,0.339946781875181,0.694760033873016,0.53008577247227,0.783136419533012
"Adhfe1",2.79503739835959,2.51626951662483,2.47054760632169,2.72351893031137,2.82828691168293,2.65575023343287,2.5008290280899,2.52728038317051,2.69130291835181,2.35832412076858,2.59019970775952,2.77762158697549,2.72387422835682,2.66793874606098,2.62574264744497,2.50098746206153,2.64793979541197,2.91043972149593,2.4146676896088,2.42559750925717,2.53609348081798,2.76276282025823,2.57247716818275,2.82876970454749,2.53914352853678,2.76796827898073,2.86127517003678,2.86162650057224,2.61548942973511,2.71049675947725,2.55041767153081,2.72597159729599,2.8585749432218,2.47931579478506,2.54323353599287,2.47171356652553,2.39491452803057,2.57063702326632,2.49626312683426,2.61386282719027,2.20236983419255,2.68655885636913,2.71946163250044,2.69664063391303,2.61400901339805,2.6646944219892,2.49644216564587,2.69218341512522,2.81695901855798,2.78870051361041,2.42369498306159,2.85256126740785,2.62156427584029,2.58325980314717,2.6478975119338,2.47458952810186,2.73949735428081,2.27116301180232,2.66377631630647,2.65011415394998,2.6829706309406,2.42699197687025,2.51711025725408,2.71953519532084,2.66227876155493,2.74857829553079,2.58149267727306,2.71862948200441,2.79210062956442,2.59701661387507,2.57354254060399,2.68791269306748,2.72729622595872,2.64096030059471,2.70720585548679,2.65644446837859,2.40315816804058,2.4783753305559,2.44432791250582,2.46152261787093,2.44049087289998,2.45595003332917,2.79077599203953,2.78810250120985,2.80102211744893,2.79020162571572,2.7917218559879,2.36994532264886,2.55315460880982,2.66327221974197,2.51198314384934,2.57457878165968,2.50272678817855,2.80406646760732,2.78495763188592,2.86374652872197,2.63570630999485,2.71177125678517,2.80824423241145,2.77047683926027,2.54934348716753,2.75837765969112,2.30941873511479,2.47444929623296,2.47446331263496,2.54968478704752,2.76906551540052,2.56575425776364,2.44819123556312,2.62488435642763,2.54266294209875,2.69405973255525,2.89647295961205,2.7980942175948,2.40018622791195,2.4442136052892,2.2836030990967,2.62411334474981,2.56499312998326,2.5936348361711,2.54335677750213,2.54380794337576,2.52970284369063,2.56974382278979,2.56971169822817,2.8042211352728,2.81736221982046,2.8172055011582,2.80422476756311,2.88102633366265
"Tardbp",1.73337073501086,1.34255029119549,1.44489242026796,1.70693879570117,1.62106198407254,1.84299308978494,1.47091070328638,1.26896303707814,1.64905921616699,1.3019525703974,1.46904334748297,1.56770159183864,1.83266066074414,1.42391081906391,1.37796377930996,1.56287856110228,1.70584078665261,2.04219647273429,1.63291804461004,1.55483833236332,1.60065060634674,1.51049053606523,1.33068770229168,1.4832695277894,1.57887512246754,1.57822293439625,1.25094596202679,1.28732942912182,1.41232929268252,1.53327997823678,1.71831247484092,1.55287011477302,1.17005574741386,1.63965468086077,1.69760125380387,1.72492917665448,1.92769044469095,1.69828766557224,1.64589655477989,1.35643843724644,1.586424048844,1.67044887078513,1.62379038747105,1.50795017998713,1.77900396517098,1.12803763823153,1.66007421586063,1.6685634661442,1.68509847974804,1.50203571240396,1.85324594830512,1.11029270851672,1.74476622864572,1.76922867720601,1.52314379749602,1.58024364327792,1.35386630109227,1.65807756285218,1.67310080898924,1.63109533010396,1.44848766544403,1.56842499278727,1.54594940382006,1.74971182061251,1.61030031248957,1.42617045530661,1.35901052472927,2.06455779253465,1.01948813983261,1.36608885254888,1.35262041119283,1.30287047917402,1.39482937108122,1.6916162951071,1.67494217366649,1.78177845907112,1.95471434943202,1.62254701597852,1.62739647665139,1.61561010716268,1.63596654757655,1.57257976656465,1.51629121911189,1.49347574001705,1.5710079614497,1.53207963423109,1.450127523522,1.44909045146792,1.7755461087661,1.59496165641692,1.53324917350611,1.93940645246255,1.68275247882232,1.48256261752842,1.44428031407496,1.52953296751068,1.17263462248587,1.51769311616042,1.65645583029026,1.88930783141055,1.70932277505932,1.05671392030467,1.46259376730465,1.62669302446291,1.5071333739605,1.66684361848773,1.53317919076468,1.42604411111056,1.31410027763746,1.54599993398323,1.39851915347365,1.73906933086231,1.91623792760362,1.76461929002389,1.40522126997842,1.57254927332455,1.52498866627315,1.62532653711436,1.5492843727954,1.59967272430659,1.67988358862625,1.73295610489161,1.68035333499196,1.76025200444789,1.73589428831697,1.32178159564933,1.5344610163696,1.33538522890813,1.45776998043467,1.34483304050672
"Stat1",1.82853609227029,1.77256826848767,1.58535175723453,2.03985346103808,1.87146595677521,2.08197504504946,1.64367180444589,1.64133105396532,2.03859397058713,1.76279155823843,1.37186290651916,1.7499061093406,2.13297108135863,1.6161540326033,1.60137356827652,1.74737638893608,1.9801916974027,2.22967596086438,1.83785818401638,1.7016634142995,1.80992243691616,1.8825599247465,1.90238504696644,1.63290921201384,1.66576405241588,1.86761698184339,1.63405647031223,1.49075527572624,1.54559524688225,2.10921030306707,1.679061784726,1.45701986238659,1.66587554927144,1.5519746025657,2.35055069806306,2.09523001497669,1.68839192346715,1.89762202206289,2.49628677866225,1.81818245512761,1.3541449161743,1.80833435043889,2.41882992676404,1.45869898426003,1.8133822612745,1.79111413520438,1.59930945573942,1.74420598501187,2.34597029689658,1.66522593133358,1.33422381453666,1.98046091967087,1.83076672820403,1.74534571716789,1.98502662322575,1.90463640277117,1.99023546724485,2.18364794007009,1.84226554826494,2.1008255227349,2.03018659486149,2.11862038155722,1.54864665196739,1.76934788974445,1.58217534991438,1.67183068199515,2.0648452516907,1.63266418362245,1.13179790239749,1.45787283239571,1.5489066903661,1.65053578833133,1.512373692874,2.15190477077567,2.03946542115644,2.08626733263485,2.05760895294301,2.03385126068413,2.15243821152338,2.03536496858582,2.21411283210062,2.03340742200816,1.50154840144913,1.54418416831272,1.53049424603954,1.58675039398731,1.48535012575164,1.99691225314809,1.80580381377033,1.98547418359741,2.05527514330247,2.2190438660721,1.73017663637891,1.7784551424101,1.81127417420068,1.46970110936876,1.20169583490089,2.03001826703914,1.98802615107092,1.7287866047912,1.91917385094532,1.44390790831211,1.36944672421357,1.83225178663018,2.2191241352752,1.84447901989102,1.74671186363997,2.10823976203939,1.95214347961061,1.68175064462175,1.49633377216914,1.38545656297946,1.67075810421078,2.12775162357576,2.08375814283785,2.11892380548761,2.06358152027021,2.02464807901874,2.13436756046931,1.93901615983324,1.94643380606526,2.01020967419541,1.96552694552986,1.93023262380492,1.94365627567012,1.42278610257147,1.19693449720102,1.60024001496171,1.45344306977405,1.42384897896727
"Gcdh",1.84804589923608,1.65354789036613,1.51280638077778,1.59951878725823,1.82050853164913,1.9131740325027,1.47361761393081,1.37207626549147,1.56618523202454,1.59734647594032,1.65450079643154,1.46939047742618,1.96039901449529,1.49325655534846,1.61820606475911,1.49993986609808,1.77069848580502,2.12276832049535,1.42249784807701,1.5157677135588,1.64779831615553,1.8402204129919,1.47238178103265,1.73470689332525,1.66458489580446,1.72444826626649,2.02308095768156,1.86672014661966,1.7923267929416,1.62882979246356,1.68213445809072,1.85815810488467,1.92431436729099,1.52749445595594,1.49356277366268,1.34977144104646,1.24518980187351,1.46811942694338,1.46181251935737,1.51332739043499,1.43514268898751,1.81693969456522,2.08176472574369,1.72582449331415,1.80982494856554,1.54417192671534,1.61308384370095,1.82005218804123,2.00959015475171,1.76829125954028,1.58510320253937,1.61411817937009,1.47333479301752,1.34832408241593,1.78021889469911,1.35751984297987,1.37899237478171,1.48649575791523,1.77031890561584,1.73729546465016,1.81714330666072,2.08372217902159,1.51139653369633,1.49736460773903,1.50094608492528,1.58068126846568,1.60669802412423,1.3470735851095,1.82940994045134,1.79703865432752,1.80647826948425,1.84544203174569,1.88870251293516,1.3977375356672,1.35144214178838,1.5783978389124,1.53469696608928,1.43484640065398,1.41244576259118,1.39896775241945,1.48521625155379,1.39230736263421,1.85068008472093,1.88146582741373,1.86713340767634,1.89047576933814,1.8761178111808,1.27589028446211,1.46358209909063,1.54821015098099,1.42549231866834,1.39916465476876,1.86347257230133,1.88750666185267,1.87960615020615,1.82879763038543,1.88768581747793,1.77484756290138,1.94853215418373,1.77046604999761,1.64508927207585,1.79192946839552,1.33570131638121,1.82807727535373,1.52531696046615,1.45603377053204,1.30037266746144,1.59460449245094,1.73544733150584,1.91213863611971,1.75771300331867,1.52204099819704,1.15761421557381,1.57730278820311,1.9009761690415,1.44168474733203,1.36509976735975,1.49270975896866,1.46936006631943,1.50490821867639,1.53754230839678,1.51421325719321,1.53831891921424,1.53505669994664,1.58026132470664,1.9221252594752,1.90622931263888,1.99305996460786,1.9485002250857,1.98543350853594
"S100a13",1.40543301476398,0.775285599339204,1.30340732482738,-0.01335383129991,0.924476983527549,0.191719534658952,1.50273187449935,1.36785282072182,0.975614631823884,0.554962027367188,0.803898287910351,0.980504479637678,0.807062832424402,0.646024836418232,0.723693811786487,0.789267505184192,0.96241788332895,1.18422601225863,0.288611091912044,0.781035643873833,0.669495705940656,1.31592323531283,0.529670668871912,1.24295723507203,2.81292596416733,2.79425694135382,2.96907972724015,2.96157765291109,2.88634402163952,-3.80440438038432,2.92796810664603,3.08880236243236,2.76553175852267,-3.81501031231749,-3.8347896011228,2.90868973686168,-3.83871900483676,2.65197517502296,-3.8387841415015,1.16592126967022,0.0380283605931147,1.29702260104697,2.38400069596224,1.2734527480057,0.336283104057966,2.09137526910545,0.976023480451896,0.329876701476755,0.267127837495865,0.686245233053347,0.245315664743814,0.308109824418183,1.12885960159366,0.4862529801033,0.108642072599452,0.84870866426655,0.992310510078577,0.209248143783492,0.606106885947258,0.903871442724257,0.854076274223961,0.728705934228594,0.922604349889937,1.16475405595911,1.3813897597711,1.08225072273587,1.05478015028368,1.20043485672679,1.0515349736239,0.809951230721327,0.802829345650287,0.931641515520849,1.04939730315758,1.40254859886114,1.51038159403628,0.577086298040562,-0.0647194090315047,0.690061740684912,0.629236355295816,0.710743442941491,0.971844627794933,0.740712616513505,0.836767546076952,0.837255273386317,0.921520369641621,0.978885616732163,1.15577271408067,0.0344906034307271,-0.0154156715281968,1.02274682293797,1.75310037888679,1.16771835750035,-0.452069929782374,0.157312139910017,2.20296999237227,0.70211350827747,2.03416443531835,0.687024394940382,1.22283104977331,-0.536906191592355,0.0387930758326552,0.696633994033651,1.16888798318939,1.44455878987077,1.62771670832795,2.17860688262584,0.097423103817731,1.51373018534752,0.650645914420461,0.395510735925412,0.714831530781585,1.02740071293324,1.31584872828416,1.08080936164499,0.310876814678645,0.552407655218131,0.262141024643368,0.443994415270921,0.422188991229158,0.336181320701577,0.699145429773287,0.721606792794021,0.702374920067568,0.837049586656547,0.543413714247559,1.32554796734705,1.95898682222692,1.10724688826433,1.63620546167309,1.11882631700286
"Rpl31",2.20897282782301,1.42075720580443,1.7062964250468,1.82144218727522,1.99973884708714,1.95563449790027,1.61494586915706,1.60024901191153,1.85110566538835,2.02794449623934,1.48866213436776,1.57014562643277,1.96394580487237,1.80399279397637,1.99549971671278,0.952081603116364,2.04370513903352,2.52420655437653,1.40059290089119,1.2403142813536,2.07851205118636,1.88653749384659,1.61973502416265,2.03240748701877,1.94303607764067,2.29824484522925,1.98946554353063,1.8174845409189,1.87997209278179,2.16750905542843,1.22261840012994,2.03147063331567,1.56448618773674,1.62788722456935,1.80517813184941,1.40264508133196,1.8030328884452,1.11810325868539,1.99587683376916,1.65381157328483,1.42875812537765,1.72893101099614,2.35462868617238,1.66657590262169,2.06370110133518,1.65957205321194,1.95719819468686,1.76445799965592,2.42451186713927,1.85223551883628,1.43167706627361,1.71941229858179,1.13431919730422,1.83133451533323,1.72397574597259,1.97452972459556,1.64040173821946,1.55391572917572,3.05356647785323,1.44965121378944,2.04695915542174,1.74755898055801,1.64563693386779,1.41595321892985,1.73684136625264,1.95983585718777,1.92159874012612,1.90474579765,1.12973447537044,2.23073437877466,2.18194977781748,2.19288060216989,2.22058636507711,1.64998414873445,0.771103028340386,1.47645498227219,1.55740921904854,1.45117598735478,1.81325577165147,1.46389893102014,1.59536742789475,1.69478436160875,1.94657087918148,1.95178294739432,1.95932942231484,1.93229926386912,2.01065757734702,1.70071013532133,1.37727824685314,1.61090845641396,1.72636023635892,1.64720489080908,2.16156135243373,1.67047965499625,2.21968224630186,2.13635045044746,1.5691703848794,1.67872719922245,2.14638531279923,2.00472645148104,1.91253056990806,1.38371388033769,1.43112713652226,1.62271207689274,1.91724339371857,1.58112805361372,2.16914529107631,2.11906650931438,1.54407151005646,2.10603626549804,1.69869157243254,1.58909083945674,1.70383893319992,1.76695406679822,1.75360675084334,1.99607332134505,2.02161369148306,1.87696046898935,1.96955670551366,1.98869087210901,2.17234129154808,2.11636627922105,2.15912325133162,2.12897472303097,2.08808122447035,1.26461768117435,1.04009778823531,1.25471696823719,1.38837269141567,1.26130314366489
"Ndufs2",2.35807600885321,2.35645574310547,2.47045623438481,2.45208709054442,2.85170685823196,3.14625529814243,2.59779035748865,2.38636793991138,2.85998473997494,2.55365720845989,2.5731100220648,2.64813868572385,3.04144194950434,2.6081205677878,2.61073966099176,2.63415296304017,2.82243214765321,3.22170896606252,2.70328760425557,2.34211154560428,2.77326318152323,3.024741277231,2.61040451977117,2.74723382472464,2.7373716750761,2.9260236766794,3.09968052268198,2.85446308393224,2.84639300986596,2.76988545955823,2.45173989408983,3.05494231639167,3.08530145890861,2.91682366534428,2.60985323901819,2.25768958650848,2.49105286433244,2.50228992624966,2.42616386721454,2.53120742154603,2.64845024969017,2.78079446656015,3.28238989425948,2.73020103979822,2.85409779299588,2.68617640113046,2.82296433922154,3.11346387598028,3.16992240249317,2.58752863167064,2.79213393004824,2.48661407868082,2.62174715510577,2.5337732619508,2.94917551545257,2.43039140386125,2.22746811851904,2.23973570115608,2.41392787816501,2.62521562950376,2.73621286405774,2.87866403024935,2.86811633866523,3.03316238832821,2.7410938378254,2.78037065160173,2.83527427680984,2.81898751792337,2.88561294748628,2.93135210531316,2.90765670723893,2.96725974906308,2.97467002333411,2.55570722529228,2.52129208803881,2.5059956471016,2.51024035486934,2.46440462947602,2.4182401547776,2.48295348265185,2.45919731798858,2.46481672826806,3.01390177332159,2.99503864015684,3.0157039296456,3.01315318906677,3.01675818079387,2.39968690196632,2.45920817255566,2.42818372603893,2.55794564442485,2.60289901497936,2.79531665203159,3.13115931406574,3.01985849753665,3.08266235549164,2.96931708691354,2.98320496340642,2.86406340347797,3.05114273525189,3.02519024840446,2.96054730036639,2.54852817907904,2.56452857806557,2.35601414912997,2.3107651979238,2.65054445633705,2.63794988066116,2.85628373321768,2.71606939264482,2.43129383422115,2.50018878438571,2.82439296791788,2.94146669732322,2.9593178969505,2.48084348825893,2.38173112637977,2.54179837083936,2.47199493678605,2.56620760190004,2.58934537532068,2.65789119475035,2.6157956364961,2.6261238073622,2.61277692827718,3.06379006066083,3.13280647695281,3.07936431877061,3.07755594911987,3.12289024964543
